Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","max time avail."
Armenia,"ARM","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.2","#N/A","81","79.7","78.9","68.1","61.3","55.9","48.4","45.5","54.3","55","51.3","48.3","46.1","44.9","39.8","37.5","41.5","42.5","44","#N/A","81"
Armenia,"ARM","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.8840243","80.00290747","80.12921005","80.25843291","80.38827188","80.51869292","80.6497671","80.78142981","80.91373904","81.04664328","81.18016973","81.79551015","82.41306782","83.03306749","83.63866051","84.12902976","84.6196882","85.42311993","85.92295741","86.42296899","86.91066001","86.91066001"
Australia,"AUS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","26.7437896728516","28.6151294708252","29.7842502593994","30.0298099517822","31.3911895751953","31.7493305206299","33.0947799682617","35.0234107971191","35.0234107971191"
Australia,"AUS","Population, total","SP.POP.TOTL","10276477","10483000","10742000","10950000","11167000","11388000","11651000","11799000","12009000","12263000","12507000","12937000","13177000","13380000","13723000","13893000","14033000","14192000","14358000","14514000","14692000","14927000","15178000","15369000","15544000","15758000","16018400","16263900","16532200","16814400","17065100","17284000","17495000","17667000","17855000","18072000","18311000","18517000","18711000","18926000","19153000","19413000","19651400","19895400","20127400","20394800","20697900","20827600","21249200","21691700","22031750","22340024","22733465","23128129","23475686","23815995","24190907","24601860","24982688","25365745","25687041","25687041"
Australia,"AUS","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","50.4867277806147","50.4559615908195","50.4229937369755","50.3900027837254","50.3595661402429","50.3334162454326","50.3122983227874","50.2955466566899","50.2809334607322","50.2656656546793","50.2476504784246","50.227328354739","50.2050827976068","50.1793282950374","50.1480863651912","50.1106997674484","50.0656873034637","50.0148837559149","49.9645985168642","49.9230139564263","49.8956019851389","49.8843661005461","49.886325727744","49.8957922278403","49.9050453746302","49.9085910379124","49.9060472760306","49.8990957204338","49.8875230378711","49.8714041274049","49.851320118392","49.8258241277171","49.7959766992398","49.7681133288694","49.7501141386652","49.7470944806957","49.7615297894792","49.7904058827864","49.8264246347735","49.8596059321743","49.8832473629953","49.894189409605","49.8951053240272","49.8920641863808","49.8935595156737","49.9048370340713","49.9283407141082","49.9598997702227","49.9907112657791","50.0094111255964","50.0091560760935","49.9877229578736","49.9496833537585","49.9035515593437","49.8608094293602","49.8291256587956","49.8105281726567","49.802040861402","49.8003767588704","49.8004658138649","49.7987618059865","50.4867277806147"
Australia,"AUS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.5132722193853","49.5440384091805","49.5770062630245","49.6099972162746","49.6404338597571","49.6665837545675","49.6877016772126","49.7044533433101","49.7190665392678","49.7343343453207","49.7523495215754","49.772671645261","49.7949172023932","49.8206717049626","49.8519136348088","49.8893002325516","49.9343126965363","49.9851162440851","50.0354014831358","50.0769860435737","50.1043980148611","50.1156338994539","50.113674272256","50.1042077721597","50.0949546253698","50.0914089620876","50.0939527239694","50.1009042795662","50.1124769621288","50.1285958725951","50.148679881608","50.1741758722829","50.2040233007602","50.2318866711306","50.2498858613348","50.2529055193043","50.2384702105208","50.2095941172136","50.1735753652265","50.1403940678257","50.1167526370047","50.105810590395","50.1048946759728","50.1079358136192","50.1064404843263","50.0951629659287","50.0716592858918","50.0401002297773","50.0092887342209","49.9905888744036","49.9908439239065","50.0122770421264","50.0503166462415","50.0964484406563","50.1391905706398","50.1708743412044","50.1894718273433","50.197959138598","50.1996232411296","50.1995341861351","50.2012381940135","50.2529055193043"
Australia,"AUS","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Australia,"AUS","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1.7","#N/A","#N/A","#N/A","1.7","#N/A","#N/A","#N/A","1.7","#N/A","#N/A","#N/A","#N/A","#N/A","1.7","#N/A","#N/A","#N/A","#N/A","#N/A","1.3","#N/A","1.5","1","#N/A","#N/A","#N/A","0.7","#N/A","0.7","#N/A","#N/A","#N/A","0.7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1.7"
Australia,"AUS","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
Austria,"AUT","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","11.8733901977539","13.0816698074341","13.4557199478149","14.2486295700073","#N/A","15.3636302947998","#N/A","15.3636302947998"
Austria,"AUT","Population, total","SP.POP.TOTL","7047539","7086299","7129864","7175811","7223801","7270889","7322066","7376998","7415403","7441055","7467086","7500482","7544201","7586115","7599038","7578903","7565525","7568430","7562305","7549425","7549433","7568710","7574140","7561910","7561434","7564985","7569794","7574586","7585317","7619567","7677850","7754891","7840709","7905633","7936118","7948278","7959017","7968041","7976789","7992324","8011566","8042293","8081957","8121423","8171966","8227829","8268641","8295487","8321496","8343323","8363404","8391643","8429991","8479823","8546356","8642699","8736668","8797566","8840521","8879920","8917205","8917205"
Austria,"AUT","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","46.5807628105159","46.6114640706643","46.6456825334547","46.6828504226553","46.7219471200127","46.7622311589872","46.8034839455029","46.8455089839787","46.8878422050919","46.9297825743983","46.9708649460009","47.0111606909306","47.0506996327719","47.0887925661756","47.1250503193558","47.1591788402927","47.1911741706153","47.2214958201801","47.2515791656845","47.283306923984","47.3178882354874","47.3560302094336","47.3979098355642","47.4428719864266","47.4902777544084","47.539604726224","47.5899805846123","47.6418219296377","47.697789330417","47.761197330823","47.8339332419639","47.9164763638057","48.006305247213","48.0982791755136","48.1862514100852","48.2658505580584","48.336636794992","48.3995327699069","48.4538842793494","48.4990279608442","48.5347632179145","48.560224407876","48.576398292536","48.5868695078374","48.5967060209497","48.6094768185153","48.6268224195854","48.6484467683643","48.6743011619578","48.7035180464794","48.7356576053708","48.7700539693554","48.8071129574241","48.8488510833851","48.8978497899934","48.9551678846532","49.0219045726764","49.0956928999891","49.1705733517497","49.2387138156234","49.294845887369","49.294845887369"
Austria,"AUT","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","53.4192371894841","53.3885359293356","53.3543174665453","53.3171495773447","53.2780528799873","53.2377688410128","53.1965160544971","53.1544910160213","53.1121577949081","53.0702174256017","53.0291350539991","52.9888393090694","52.9493003672281","52.9112074338244","52.8749496806442","52.8408211597073","52.8088258293847","52.7785041798199","52.7484208343155","52.716693076016","52.6821117645126","52.6439697905664","52.6020901644358","52.5571280135734","52.5097222455916","52.460395273776","52.4100194153877","52.3581780703623","52.302210669583","52.238802669177","52.1660667580361","52.0835236361943","51.993694752787","51.9017208244864","51.8137485899148","51.7341494419416","51.663363205008","51.6004672300932","51.5461157206505","51.5009720391558","51.4652367820855","51.439775592124","51.423601707464","51.4131304921626","51.4032939790503","51.3905231814847","51.3731775804146","51.3515532316357","51.3256988380422","51.2964819535206","51.2643423946292","51.2299460306446","51.1928870425759","51.1511489166149","51.1021502100066","51.0448321153467","50.9780954273236","50.9043071000109","50.8294266482503","50.7612861843766","50.705154112631","53.4192371894841"
Austria,"AUT","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13.2","13","12.6","12.6","12","15.2","14.5","14.7","14.5","14.4","14.4","14.1","13.9","14.1","14.4","14.3","13.3","#N/A","#N/A","15.2"
Austria,"AUT","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","0","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","0.7","2","#N/A","0.7","#N/A","#N/A","0.2","#N/A","#N/A","0.6","0.3","0.4","0.4","0.7","0.9","1","0.8","1","1","0.6","0.7","0.9","1.2","0.7","1","#N/A","#N/A","2"
Austria,"AUT","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","96.45434703","96.66067317","96.86700222","97.07332836","97.27965449","97.48597486","97.69230677","97.89862716","98.10495617","98.31128232","98.51761132","98.72393746","98.91425332","98.91264679","98.91103181","98.90942251","98.90780749","98.90619826","98.90447548","98.9026198","98.900642","98.91425332"
Azerbaijan,"AZE","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","13.2777099609375","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","24.923849105835","25.041540145874","#N/A","#N/A","#N/A","#N/A","15.6640901565552","15.6814498901367","15.6877899169922","15.7419004440308","15.71702003479","#N/A","15.7220296859741","#N/A","25.041540145874"
Azerbaijan,"AZE","Population, total","SP.POP.TOTL","3895398","4030325","4171428","4315127","4456691","4592601","4721528","4843872","4960237","5071930","5180032","5284518","5385266","5483088","5579071","5674129","5768730","5863138","5957927","6053635","6150735","6249312","6349555","6452067","6557581","6666447","6778631","6893486","7010027","7126877","7175200","7271300","7382050","7494800","7596550","7684850","7763000","7838250","7913000","7982750","8048600","8111200","8171950","8234100","8306500","8391850","8484550","8581300","8763400","8947243","9054332","9173082","9295784","9416801","9535079","9649341","9757812","9854033","9939771","10024283","10093121","10093121"
Azerbaijan,"AZE","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","47.831261401274","47.9368289157822","48.0405271288393","48.1400199808719","48.2328929692456","48.3180446113216","48.3957947511907","48.4670528040378","48.5322576320446","48.5920744174308","48.6467072018088","48.6959075548612","48.739913683001","48.780869466257","48.8209596185458","48.8618076888982","48.9038315192425","48.9458545918585","48.9847391550786","49.0168799407298","49.0396513587401","49.0528557383597","49.0575638765236","49.0544193046972","49.0441521042592","49.0276754619065","49.0053670128969","48.9783398414097","48.9491837905902","48.9211614007089","48.8963872602122","48.8765952993669","48.861872792068","48.8512552636237","48.843422391076","48.8376444841936","48.8327881991324","48.8304582023875","48.8357242885176","48.85525754129","48.8930278847921","48.9507087398953","49.0250469218256","49.1087711879052","49.1920523029048","49.2680775910833","49.3347105201959","49.3936031311391","49.446358815802","49.4959819631228","49.5445041857345","49.5915332544597","49.636123585003","49.6790090466463","49.7209754738672","49.7624637304485","49.8039295438464","49.8449211787616","49.8842508952929","49.9201261500247","49.9514408223549","49.9514408223549"
Azerbaijan,"AZE","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","52.168738598726","52.0631710842178","51.9594728711607","51.8599800191281","51.7671070307544","51.6819553886784","51.6042052488093","51.5329471959622","51.4677423679554","51.4079255825692","51.3532927981912","51.3040924451388","51.260086316999","51.219130533743","51.1790403814542","51.1381923111018","51.0961684807575","51.0541454081415","51.0152608449214","50.9831200592702","50.9603486412599","50.9471442616403","50.9424361234764","50.9455806953028","50.9558478957408","50.9723245380935","50.9946329871032","51.0216601585903","51.0508162094097","51.0788385992911","51.1036127397878","51.1234047006331","51.138127207932","51.1487447363763","51.156577608924","51.1623555158064","51.1672118008676","51.1695417976125","51.1642757114824","51.14474245871","51.1069721152079","51.0492912601047","50.9749530781745","50.8912288120948","50.8079476970952","50.7319224089167","50.6652894798041","50.6063968688608","50.5536411841981","50.5040180368772","50.4554958142655","50.4084667455403","50.363876414997","50.3209909533537","50.2790245261328","50.2375362695515","50.1960704561536","50.1550788212384","50.1157491047071","50.0798738499753","50.0485591776451","52.168738598726"
Azerbaijan,"AZE","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","49.6","#N/A","#N/A","#N/A","#N/A","#N/A","15.8","13.2","10.9","9.1","7.6","6","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","49.6"
Azerbaijan,"AZE","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","61.3","#N/A","#N/A","#N/A","#N/A","#N/A","52","16.2","17.5","13.9","7","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","61.3"
Azerbaijan,"AZE","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","57.84358729","59.60737343","61.39782398","63.21550819","65.0596451","66.92948058","68.82511779","70.74662724","72.69287893","74.66394509","76.66510273","78.69497302","80.46702109","81.96018446","83.47031373","84.99569481","85.69377094","86.38904431","87.08107236","87.74410931","88.32276401","88.32276401"
Belarus,"BLR","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","12.4812498092651","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","21.959379196167","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","28.303539276123","#N/A","28.303539276123"
Belarus,"BLR","Population, total","SP.POP.TOTL","8198000","8271216","8351928","8437232","8524224","8610000","8696496","8785648","8874552","8960304","9040000","9115576","9188968","9257272","9317584","9367000","9411000","9463000","9525000","9584000","9643000","9710000","9776000","9843000","9910000","9975000","10043000","10111000","10140000","10170000","10189348","10194050","10216470","10239050","10226955","10193831","10159569","10117433","10071963","10026738","9979610","9928549","9865548","9796749","9730146","9663915","9604924","9560953","9527985","9504583","9483836","9461643","9446836","9443211","9448515","9461076","9469379","9458989","9438785","9419758","9379952","10239050"
Belarus,"BLR","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","45.1826925218966","45.2831695014251","45.3784728860627","45.4681590280433","45.5520922979188","45.6299781182648","45.7015194987315","45.7670184660357","45.8282310205387","45.8875388295019","45.9466145303066","46.0061684422247","46.0657552856814","46.1250792052262","46.1835891378134","46.2406757752805","46.2967153138942","46.3517932709331","46.4047603034079","46.4541733579776","46.4991551066595","46.538441900875","46.5726787183627","46.6050229654175","46.6398795841889","46.679828991446","46.7267418605067","46.7786269743988","46.8295122142592","46.8714737258001","46.8992974677216","46.9100369705687","46.9062089522724","46.8946386791372","46.8852069788332","46.8846767774013","46.8965203476327","46.9174504388028","46.9394139570507","46.9507196375816","46.9430646493717","46.9137174015653","46.8662206959786","46.8063643459426","46.7433179280721","46.6842423350644","46.6309666062968","46.5825587093696","46.5417696558341","46.5108242106382","46.4911168913663","46.4846957871621","46.4909002771039","46.5049829670541","46.5204731003032","46.5326168206874","46.5394608601346","46.5424185837534","46.5439457758514","46.5480598649508","46.5574933902658","46.9507196375816"
Belarus,"BLR","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","54.8173074781034","54.7168304985749","54.6215271139373","54.5318409719567","54.4479077020812","54.3700218817352","54.2984805012685","54.2329815339643","54.1717689794613","54.1124611704981","54.0533854696934","53.9938315577754","53.9342447143186","53.8749207947738","53.8164108621866","53.7593242247195","53.7032846861058","53.6482067290669","53.5952396965921","53.5458266420224","53.5008448933405","53.461558099125","53.4273212816374","53.3949770345825","53.3601204158111","53.320171008554","53.2732581394933","53.2213730256012","53.1704877857408","53.1285262741999","53.1007025322784","53.0899630294313","53.0937910477276","53.1053613208628","53.1147930211668","53.1153232225987","53.1034796523673","53.0825495611972","53.0605860429493","53.0492803624184","53.0569353506283","53.0862825984347","53.1337793040214","53.1936356540574","53.2566820719279","53.3157576649356","53.3690333937032","53.4174412906304","53.4582303441659","53.4891757893618","53.5088831086337","53.5153042128379","53.5090997228961","53.4950170329459","53.4795268996968","53.4673831793126","53.4605391398654","53.4575814162466","53.4560542241486","53.4519401350492","53.4425066097342","54.8173074781034"
